,Eg_error
1253,0.445387228965759
1254,0.08613398349284918
1255,0.17530517482757402
1256,0.05463369703292953
1257,0.17450057363510219
1258,0.2686812690496434
1259,0.24585420167446026
1260,0.6700985574722305
1261,0.015345402717592549
1262,0.11797756874561349
1263,0.04911554777622307
1264,0.003737097740174722
1265,0.7290013474226003
1266,0.144249899387356
1267,0.4806037827730236
1268,0.555616410732263
1269,0.3408373420238502
1270,0.1983958891630173
1271,0.2718765151500695
1272,0.6288570699691753
1273,0.249564420223237
1274,0.23528955817222696
1275,0.18504945087432878
1276,0.41491008186340084
1277,0.02428621149063037
1278,0.2950684924125673
1279,0.08789266705513077
1280,6.217248937900877e-15
1281,0.06359648132324125
1282,3.3306690738754696e-15
1283,0.09753314590453765
1284,0.0324134773015996
1285,0.3565666332244868
1286,0.30096379113197536
1287,0.38566012811660677
1288,0.21044686055183393
1289,0.09025395750999277
1290,0.053528046607970836
1291,0.2408170850276936
1292,0.20108567798137544
1293,0.011131019711496215
1294,0.1562117311954454
1295,1.7763568394002505e-15
1296,9.769962616701378e-15
1297,0.14034321212768575
1298,0.10173621654510434
1299,0.026900476455692157
1300,0.10207865142822659
1301,0.5589455121755604
1302,0.09421628606319477
1303,0.7578848438262915
1304,0.3050209438800757
1305,0.15763024711608864
1306,0.5710797363519622
1307,0.0974068031311015
1308,0.9401092345714557
1309,0.9946989102363608
1310,0.13924046719074168
1311,0.06801957130432168
1312,1.001650049328803
1313,0.6670100209712975
1314,0.5486839171648068
1315,0.11500262868404487
1316,0.04349028062820004
1317,0.30241999924183016
1318,0.06885741448402394
1319,0.07031580090522827
1320,0.17843478631973486
1321,0.019910890817642635
1322,0.14299764931201953
1323,0.760124984502792
1324,0.03537506687641123
1325,0.041805618524553445
1326,0.13874261629581142
1327,0.0030163917541514706
1328,0.22293698644638082
1329,0.26135056519508204
1330,1.7728489454984673
1331,0.3885611324310263
1332,0.21404449033737505
1333,0.043563772678372636
1334,0.13988216876983706
1335,0.6158584163188947
1336,0.06436485493183497
1337,0.11387232685088833
1338,0.1786733253002173
1339,0.4548084678649884
1340,0.07256326103210542
1341,0.12494461202621565
1342,0.16254351627826358
1343,0.09974915099144077
1344,0.0
1345,0.05917724823951831
1346,0.3414269415140163
1347,0.05227275204658888
1348,0.6436919105053018
1349,0.5783244739770899
1350,0.18528432261943606
1351,0.1841069416999832
1352,0.7357656047344221
1353,0.13241463708877932
1354,0.9854187631607014
1355,0.6245011006593728
1356,0.09151085674762749
1357,0.4480640425682041
1358,0.2941900713443757
1359,0.35891943407058524
1360,0.16547556793689688
1361,0.2576688457727443
1362,0.6643047986030601
1363,0.3254549835920322
1364,0.3306039888858807
1365,0.40183973312377885
1366,0.4736674100160583
1367,0.5731075803041472
1368,0.007572648525236758
1369,1.3699086250066754
1370,0.3332982263565032
1371,0.21455475187301687
1372,0.0486123982667892
1373,0.9355181764364244
1374,0.2414553166627873
1375,0.5991162707805648
1376,0.08911228889226919
1377,0.4002087556123781
1378,0.38834482204914034
1379,0.7404043967723828
1380,0.4831814676523214
1381,0.035044682502748614
1382,0.5677261911630662
1383,0.010714764952655997
1384,0.44081967461109306
1385,0.23685255289077567
1386,0.02127955341339316
1387,0.26150733923911984
1388,0.12669870865345167
1389,0.203377455234528
1390,0.23614664411544695
1391,0.7516363688707375
1392,0.04760540878772712
1393,0.09422038936614996
1394,0.19722285366058312
1395,3.9968028886505635e-15
1396,0.47824024283885946
1397,0.1774506219625478
1398,0.01267485952377534
1399,0.24709269702434455
1400,0.1914331434965142
1401,1.1597260330915438
1402,0.2414781960248953
1403,0.05490163111686597
1404,0.7175829664468754
1405,4.884981308350689e-15
1406,0.24115442180633573
1407,0.9344549092054362
1408,0.09387947094440507
1409,0.04173378837108732
1410,0.033819489240650036
1411,0.2016441252231589
1412,0.8103690721988679
1413,0.4311889330148697
1414,0.6619530576467478
1415,0.6883946115970598
1416,0.07743888902664198
1417,0.4801459572315192
1418,0.32361880445480296
1419,0.8056155041456241
1420,0.5941597504615781
1421,0.5349767448902147
1422,0.6919988749027257
1423,0.36962012207507966
1424,0.39019904386997517
1425,0.04648614323139166
1426,0.034729932785034556
1427,0.32782756257057466
1428,0.03513385486602516
1429,0.38955011093616454
1430,0.3975420839786541
1431,0.25026694130897664
1432,0.11699545693397306
1433,0.233329154491424
1434,0.17557262325286827
1435,0.27117292845249263
1436,0.1346225678920745
1437,0.681543904542921
1438,0.05915040159225482
1439,1.316220126628875
1440,0.14237316501140596
1441,0.29900876438617674
1442,1.0350583933591828
1443,0.0250091369152059
1444,0.0553439533710498
1445,0.15302041506767416
1446,1.0545394668579102
1447,0.007611743927001813
1448,0.34034188222885176
1449,0.09989468979835525
1450,0.06918051743507192
1451,0.09361652088165306
1452,1.1917780066728598
1453,0.08627297675609347
1454,0.5312665537595729
1455,0.18372783315181795
1456,0.4662748618125896
1457,0.5232140262126914
1458,0.46044209921360135
1459,0.2259467933177941
1460,0.7880956301689155
1461,0.15635758638382002
1462,0.2672778646945977
1463,0.20723743188381194
1464,0.3927607424259172
1465,0.09672325003147009
1466,1.3771883549690216
1467,0.040399661064145054
1468,0.14773796498775527
1469,0.4541779940128299
1470,0.28649884760379796
1471,0.24151841044425781
1472,0.544605956077576
1473,0.06946125411987225
1474,0.3914727153778079
1475,0.5184946982860557
1476,0.07609731006622056
1477,0.7181533374786375
1478,0.10074063348770057
1479,0.4295551162958122
1480,0.0806068230867365
1481,0.34475904917716793
1482,1.00525490760803
1483,0.21757409453391974
1484,0.12041080975532514
1485,1.3404684109687803
1486,0.3065931348800659
1487,0.6514544820785528
1488,0.17710168075561938
1489,0.9979799516201022
1490,0.16130031442642156
1491,0.539803999304773
1492,0.4106819407939908
1493,0.4167030656337767
1494,0.038430510282513985
1495,0.7075310460329063
1496,0.35602701950073357
1497,0.7743469419479374
1498,0.15413019752502333
1499,0.10352603340149091
1500,0.12759551537037161
1501,0.30577549111843316
1502,0.08610370922088517
1503,0.009024393081666915
1504,0.5724567939043039
1505,0.24749217033386506
1506,0.0337320837974564
1507,0.4870382245779008
1508,0.19849103629589138
1509,0.29230302333832014
1510,0.09103726315498362
1511,0.0968289520740504
1512,0.36206758737563893
1513,0.14104250907898042
1514,0.1349060811996452
1515,0.24597786521912202
1516,0.2767260882854462
1517,0.1261694067716599
1518,0.6594310549497606
1519,0.395088011741638
1520,0.5845589479207987
1521,0.06518051683902804
1522,0.27616209650039814
1523,0.03211456477641916
1524,0.04281565320491687
1525,0.008538280487064398
1526,0.2088335335254663
1527,0.05636301755905304
1528,0.4621911991834624
1529,0.2665412032604224
1530,0.14552996516227612
1531,0.2130701637268082
1532,0.4707473677396794
1533,0.582924900770188
1534,0.40668871748447444
1535,0.11332979905605223
1536,1.0731238559484484
1537,0.18492539620399295
1538,0.09197192513942765
1539,0.6676760679483389
1540,0.6660204520225524
1541,0.5066937767267206
1542,0.7041974751949316
1543,0.6696960808038699
1544,1.5617389562129969
1545,0.24708491837978375
1546,0.1086248685121527
1547,0.221783283472059
1548,0.30626999747753114
1549,0.202780995845794
1550,0.556500794291495
1551,0.6248186351060867
1552,0.10190009713172987
1553,0.1447657722234723
1554,0.025663553595542954
1555,0.6695070035457611
1556,0.21968172073364345
1557,0.22376461470127174
1558,0.201521451830863
1559,0.12566480541229264
1560,1.4678023428916922
1561,0.8191532371044139
1562,0.11014189743995662
1563,0.5165592534542078
1564,0.5791921322345732
1565,0.4423800818920114
1566,0.8638712676763558
1567,0.2954853566884976
1568,0.9823882368803025
1569,0.3424498175382613
1570,0.195743651866914
1571,0.1495715489387539
1572,0.23089865374565033
1573,0.345036403894428
1574,0.056169415354729635
1575,0.12065366315841475
1576,0.2504665600061413
1577,0.06628567671775798
1578,0.2818731157779686
1579,0.2919728274345401
1580,0.27924066770076705
1581,0.4564968324899663
1582,0.21419767653942134
1583,0.2894090566635126
1584,0.05921896147728223
1585,0.16830444836616554
1586,0.2721386424303063
1587,0.23493303275108257
1588,0.1879625477790836
1589,0.23741660475730741
1590,0.04623662233352377
1591,0.12197611308097933
1592,0.4305183022022212
1593,0.3867689285278346
1594,0.3049160562753688
1595,0.5423279466628985
1596,2.007190878391265
1597,0.8679806025028234
1598,0.6518539199829103
1599,0.13653741967678013
1600,0.34590251898765834
1601,0.13725385665893564
1602,1.0884595718383778
1603,1.0767294372320197
1604,0.17499650359153618
1605,0.07173427975177527
1606,0.2803117779493336
1607,0.16312814199924563
1608,0.3002443444728873
1609,0.23997847723961252
1610,0.3083030042648305
1611,0.3361446695327732
1612,0.18323931026458862
1613,0.5457512966394429
1614,0.1662743068933481
1615,0.19664965271949564
1616,0.6905145167112359
1617,0.2847660653591104
1618,0.376632439255713
1619,0.025384870648382574
1620,0.5459112010002147
1621,1.016095091819758
1622,0.07741279578208937
1623,0.940866048455236
1624,0.22218072128295852
1625,0.6411596969366093
1626,0.40702922999858915
1627,0.31180166614055604
1628,0.3974160900115966
1629,0.20842302107810928
1630,0.24527249014377617
1631,0.23692714178562313
1632,0.014055667400361127
1633,0.5098343598842647
1634,0.6482993855476362
1635,1.057358402729034
1636,0.007156553745268024
1637,0.20995440375805074
1638,0.2941616095304491
1639,0.3861450806856144
1640,0.03999788594245768
1641,0.1321310904026023
1642,0.2704876323938361
1643,0.7603038287162773
1644,0.4016278897523884
1645,0.28373510527610835
1646,0.2614471154212965
1647,0.12601639282703392
1648,0.03279542934894408
1649,0.05711781811714056
1650,0.11871196758746883
1651,0.6467315846681574
1652,0.10154698657989503
1653,0.3612428171634674
1654,0.40631699585914705
1655,0.28339871072769274
1656,0.1630556986331957
1657,0.08912698686122811
1658,0.34551192867755853
1659,0.3994495820999133
1660,0.056442895889282196
1661,0.3880493175983424
1662,0.7491592731475842
1663,0.3887512239217745
1664,0.10614614605903605
1665,0.27902837085723975
1666,0.37694961953163464
1667,0.9840748494863516
1668,0.03573532676696778
1669,0.5940978332757934
1670,0.09541371548175892
1671,0.8520286279916767
1672,0.32332612442970343
1673,0.2734147548675543
1674,0.17101855719089576
1675,0.6733979512453072
1676,0.7138119708299642
1677,0.643992018342018
1678,0.16008688199519994
1679,0.4467985715866081
1680,1.1110456383228267
1681,0.09596132576465588
1682,0.09020914113521572
1683,0.42590440607070823
1684,0.6148760927915595
1685,0.4798645746707919
1686,0.5102482867240892
1687,0.30006199538707734
1688,0.03374825692176886
1689,0.11378395676612607
1690,0.37742351520061446
1691,0.38705697405338446
1692,0.05932541322708129
1693,0.6035068626403808
1694,0.3850074011087421
1695,0.19510535144805918
1696,0.1584009593725184
1697,0.25357003617286766
1698,0.33818271851539583
1699,0.33532422280311414
1700,0.14463908195495678
1701,0.2725211679935451
1702,0.6260539274215695
1703,0.03243553078174721
1704,0.1374899922609324
1705,0.047248898029327524
1706,0.042334412097932095
1707,0.09758676230907781
1708,0.10061756038666081
1709,0.027672874808311487
1710,0.036786604642869314
1711,0.30463218188285746
1712,0.2844962098598476
1713,0.0
1714,0.6872937825918186
1715,0.045993141889571376
1716,0.35897229099273886
1717,0.11882477617264087
1718,1.1467294218540207
1719,0.5373877766132358
1720,0.4315287353992501
1721,0.04833497190475722
1722,0.4279774373769776
1723,0.45521346676349816
1724,0.0
1725,3.552713678800501e-15
1726,0.20322941231727576
1727,0.08010593342781025
1728,0.28203762328624826
1729,0.4873625578880332
1730,0.09005954241752523
1731,0.3183204985857029
1732,0.16510247659682964
1733,0.35842487502097975
1734,0.28281059789657625
1735,0.11101496732234928
1736,0.18578659510612527
1737,0.23537145853042896
1738,0.644365167737007
1739,0.262017620325091
1740,0.9539676477909067
1741,0.09347811079025248
1742,0.9634306282997129
1743,0.36353735065460224
1744,0.4627962958812706
1745,0.0022474187612542273
1746,0.05169653940200547
1747,0.29382087314128835
1748,0.67893386542797
1749,0.17498478162288622
1750,0.1749341208934787
1751,0.20519066548347187
1752,0.3952978090047834
1753,0.06842421388626097
1754,0.09737374758720585
1755,0.4066970512866974
1756,0.43576389527320813
1757,1.0864032766819
1758,0.9881112086772879
1759,0.6055847971439363
1760,0.06865703916549615
1761,0.6330908222198495
1762,0.026704997062684477
1763,0.268308612465859
1764,0.46364669990539475
1765,0.10957943868636977
1766,0.04527306842803824
1767,0.2867139815092101
1768,0.5755413602590567
1769,0.8465114061832413
1770,0.5101013265848184
1771,0.2598170065879808
1772,0.5566704583168018
1773,0.14128144896030603
1774,0.2567362732887273
1775,0.4369529379606252
1776,0.016611803650854906
1777,0.17090136945247636
1778,0.5266085768938029
1779,1.4432899320127035e-15
1780,0.34361844062805247
1781,0.2859499891996393
1782,0.44097294557094524
1783,0.004718120455740937
1784,0.44958384418487674
1785,0.03739350473880787
1786,0.42513007950782455
1787,0.14095271790027786
1788,0.513417717933653
1789,7.993605777301127e-15
1790,0.9121588852405518
1791,3.1086244689504383e-15
1792,0.0649061024189006
1793,0.39191624009608983
1794,0.7692784118652363
1795,0.5199557620286952
1796,0.7012687621116642
1797,0.04567298412323062
1798,0.2771905919313422
1799,0.16818314313888538
1800,0.36512548708916137
1801,0.47951797914504946
1802,0.6629761849641764
1803,0.7373578503131855
1804,0.5578879445791238
1805,0.7775227859020206
1806,0.5549881978035001
1807,0.034373464345934135
1808,0.05244482612609769
1809,0.4417257858514789
1810,0.08621620142459907
1811,0.49833551859855607
1812,0.19557289278507461
1813,0.14406607389449988
1814,0.16858146202564406
1815,0.26394153869152337
1816,0.013967954397199556
1817,0.22656254863739234
1818,0.39582677197456295
1819,0.6123983751535409
1820,0.08137680745124687
1821,0.06195761799812205
1822,0.14625760328769677
1823,0.07169429016113682
1824,0.06314346981048535
1825,0.18591737616062165
1826,0.6356325373649612
1827,0.05195400929450944
1828,0.1400193465948112
1829,0.0563688150644317
1830,1.129677141785622
1831,0.3145514839887624
1832,0.0839354758262627
1833,0.2709138423204429
1834,0.09871911001205347
1835,1.184806376934052
1836,0.6521944895982723
1837,0.17101620793342498
1838,0.01966028571128886
1839,0.19636893332004624
1840,0.009474609851839677
1841,0.05611671459674916
1842,0.011755478262900354
1843,0.2312421053648035
1844,0.2858349249362957
1845,0.16394002366066007
1846,0.07389184617996314
1847,0.5953072872161842
1848,0.4093818976879149
1849,2.0708737624883646
1850,0.18377021384239245
1851,0.11637198591232378
1852,0.25674584984779214
1853,0.14993639492988398
1854,0.146762193322179
1855,0.19793334937095963
1856,0.237212629079818
1857,0.39522207987308544
1858,0.16345228123664868
1859,0.529761210203171
1860,0.5850566947460165
1861,0.06902584910392706
1862,0.4998881770372412
1863,0.19904494476318924
1864,0.09617518424987903
1865,0.47332586729526405
1866,0.2919199539423003
1867,0.057185322999952604
1868,0.05550820207595919
1869,0.12495864927768885
1870,1.1543404835462563
1871,0.6554078965187062
1872,0.05804567742347899
1873,0.21495212721824597
1874,0.0931114214658737
1875,0.1301211130619051
1876,1.0142780591249463
1877,0.3667414398193345
1878,0.020213069558140617
1879,0.12108840608596871
1880,0.6294894194603007
1881,0.09451475822925581
1882,0.32950643920898437
1883,0.37601928627490944
1884,0.39790157985687236
1885,0.3804632426500345
1886,0.21457469487189984
1887,0.15207362174987749
1888,0.7908175944089932
1889,0.29914109301567127
1890,0.42436813020705877
1891,1.088337873220445
1892,0.15866154837608093
1893,0.15280088210105847
1894,0.5432220437526698
1895,0.05985382843017639
1896,0.4327635717392022
1897,0.38115956294536524
1898,0.44200720715522923
1899,0.2953693832159052
1900,0.026796186447141324
1901,0.027395355701444135
1902,0.772486727952955
1903,0.5511050599813465
1904,0.3085712876319877
1905,0.09021044492721408
1906,0.7441237015724202
1907,0.0949965267181434
1908,0.4255562286376917
1909,0.8868895674943928
1910,0.13464155757427543
1911,0.0859762341976209
1912,1.2233166744709028
1913,0.32615368723869387
1914,0.01604716897010494
1915,0.3467551481723774
1916,0.5798029611110671
1917,0.8096246510744105
1918,0.2351952444314933
1919,1.2446455534696597
1920,0.22414016020297778
1921,0.04209318804740825
1922,0.395164407491686
1923,0.07024604928493616
1924,0.0035943369865414354
1925,0.29259941923618404
1926,0.08873132419586172
1927,0.01998322772979577
1928,0.2643949079513541
1929,0.25112284708023036
1930,0.17259265196323303
1931,0.5184042673110936
1932,0.18798698043823237
1933,0.21691377198696316
1934,0.17413107168674513
1935,0.3765517812967296
1936,0.15465616893768352
1937,0.4042051925659145
1938,0.013662498950957946
1939,1.0443380743265163
1940,0.10097728395462058
1941,0.6669773327112187
1942,0.04836569392681178
1943,0.12670766162872416
1944,0.013935996532439265
1945,0.10075979495048326
1946,0.08233158636093396
1947,1.1120697213411312
1948,0.6430996165275622
1949,0.0869614083766943
1950,0.03816342973709075
1951,0.00941181635856747
1952,0.1956117295026809
1953,0.25751836025714714
1954,0.33902116858959297
1955,0.24213319396972555
1956,0.03879184389113721
1957,0.03262411880493232
1958,0.1861330338716507
1959,0.040592890262604264
1960,0.5191402698755283
1961,0.14799865972995718
1962,0.49436303997039843
1963,0.5264671825170502
1964,0.3327330877780943
1965,0.038296226024627344
1966,0.09065187537670072
1967,0.03691588473319829
1968,0.03871761226653936
1969,0.20739955163002088
1970,0.18427700316905882
1971,0.16950881826877584
1972,0.16857949721813248
1973,0.08996907973289381
1974,0.5046040999889403
1975,0.2925378587245935
1976,0.11661425876617315
1977,0.5185773248672496
1978,0.47491478192806236
1979,0.0708234381675692
1980,0.09802687251567521
1981,0.036247240066529685
1982,0.4932545515298874
1983,0.5822789872884777
1984,0.25655166482925296
1985,0.04564367330074459
1986,0.18383174908160882
1987,0.040051015853880045
1988,0.315817532896995
1989,0.2004000437259661
1990,0.3857086626291276
1991,0.2427616333961451
1992,0.38973736286163096
1993,0.424165962576867
1994,0.35483162558078973
1995,0.5752072860002531
1996,0.054973760366441304
1997,0.7008676761388783
1998,0.3978772909641257
1999,0.3042258563041722
2000,0.208002189397811
2001,0.00957887196540863
2002,1.209508299946784
2003,0.28888852095603923
2004,0.08544070231914502
2005,0.4005357066392894
2006,0.5645692570209504
2007,0.5615674414634748
2008,0.44440699696540775
2009,0.3042968310117722
2010,0.21536184680462211
2011,0.40304398095607574
2012,0.12903127264976488
2013,0.2794032496213852
2014,0.07701586413382966
2015,0.047323924541474494
2016,0.2103130382299423
2017,0.5687462046146408
2018,0.561676871180534
2019,0.05507205748557942
2020,0.05409664762020272
2021,0.2613985586166385
2022,0.17641345369815786
2023,0.8901371080875404
2024,0.7167830379009201
2025,0.48764336037635747
2026,0.05101773810386767
2027,0.4921293342113513
2028,0.14946103239059516
2029,0.0774869158267979
2030,0.06870918369293078
2031,0.06788017559051873
2032,0.5551048268079737
2033,0.41905269765853914
2034,0.4277796716690052
2035,0.052875532031059436
2036,0.4421302161216747
2037,0.11793368709087249
2038,0.09368407487869002
2039,0.25549296307564084
2040,0.13789310336113303
2041,0.10836048007011678
2042,0.24905830740928647
2043,0.2582487826347286
2044,0.7723829680681229
2045,1.4836175117492676
2046,1.2508362374305722
2047,0.06401816451549092
2048,3.1086244689504383e-15
2049,0.2314559872150428
2050,0.1402560288906094
2051,0.8494124115705505
2052,0.3603999178409558
2053,0.00030455517769079066
2054,0.03919659328460723
2055,1.125566743850705
2056,1.0494943590164199
2057,0.7881260907649992
2058,0.40981701314449204
2059,0.1641374512910816
2060,0.2090013008117657
2061,1.0168843204975133
2062,0.33752797770500154
2063,0.3901163268089287
2064,0.10203231096267773
2065,1.2212453270876722e-15
2066,7.993605777301127e-15
2067,0.3615757883787163
2068,0.1457441229820251
2069,0.30737412393093066
2070,0.7491049082279231
2071,0.020329848766327707
2072,0.34991235351562633
2073,0.026306816101077324
2074,0.26516084361076286
2075,0.27723082816600786
2076,0.28924644804000743
2077,0.061660503149028933
2078,0.08880944824219217
2079,0.04631517720222522
2080,0.11873236095905249
2081,0.7608468916416178
2082,0.18373660135269398
2083,0.005545849680899995
2084,0.07250726771354721
2085,0.43317593264579646
2086,0.39946675419807587
2087,0.19190356600284408
2088,0.4296252770423883
2089,1.1682608562707903
2090,0.5665200815200819
2091,0.29240889048576024
2092,0.11201746368408227
2093,0.3926164898872395
2094,0.11540634536743344
2095,0.12788949108123626
2096,1.0218693116903301
2097,0.15828327548503962
2098,1.0115476166009918
2099,0.3631243805885296
2100,0.10192683815956105
2101,0.42433812522888026
2102,0.14658874988555626
2103,0.21441860270500257
2104,0.04258861351013232
2105,0.2774633926153198
2106,0.601116155147555
2107,0.5089677883386581
2108,0.10561675810813975
2109,0.026072360277175743
2110,0.2219744796752927
2111,0.253034536480905
2112,0.019593113720416055
2113,0.27465867412090184
2114,0.1452483432292908
2115,0.21829760289192324
2116,0.37267853295803033
2117,0.009985952615740423
2118,0.3327300100326558
2119,0.6035698721408851
2120,0.06772771501540831
2121,0.0029973763227451045
2122,0.22709482884407084
2123,0.4591207472085945
2124,0.27360994446277775
2125,0.2402145552635213
2126,0.31198860383034255
2127,0.3203339011669213
2128,0.013922123432160483
2129,0.13762056577205595
2130,0.6092589484453219
2131,0.1884504722356799
2132,0.044691784858704287
2133,0.2083756612539287
2134,0.7814244776964192
2135,0.8901584995985043
2136,0.7759450992345838
2137,0.391587450027465
2138,0.3357047020196906
2139,0.2243620527982706
2140,0.04787782311439459
2141,0.543484926700593
2142,0.05406127452850473
2143,0.0796808774471276
2144,0.10302803409099637
2145,0.3101858164072038
2146,0.6215273730754847
2147,0.23099141442775717
2148,0.7206502755880364
2149,0.19330436038970933
2150,0.011035616755487254
2151,0.8372623813152327
2152,0.32663769304752255
2153,0.32289684200286706
2154,0.2037780703306189
2155,1.3119502354860324
2156,0.08109276247024644
2157,0.10003588891029214
2158,0.3298517040014266
2159,0.02747053098678709
2160,0.026887001276014955
2161,0.5088808622360239
2162,0.11221868669986623
2163,0.09453176951407993
2164,0.2696293826103249
2165,0.23470704936981068
2166,0.5261419873237618
2167,0.05360514950752426
2168,0.5627530764341362
2169,0.15790531516075124
2170,0.10506872010231127
2171,0.059931993126870475
2172,0.02759814023971696
2173,0.186040311813354
2174,0.20509774589538599
2175,0.0682098543643983
2176,0.33240414679050523
2177,1.049393384456636
2178,0.08720627355575417
2179,0.0025521512031561056
2180,0.06913922500610337
2181,0.22107029843330483
2182,0.1956010141372717
2183,0.36664853811264075
2184,0.024844759941099248
2185,0.4760993369817714
2186,0.296400057792662
2187,0.13889075803756779
2188,0.41728907668590765
2189,0.5679265136718756
2190,0.9716782815456422
2191,0.37229109132289473
2192,1.1095400379896163
2193,0.5259921898841866
2194,0.3574637100696556
2195,0.6762627055644965
2196,0.04739959383010839
2197,0.1236061053276063
2198,0.11909383428096731
2199,0.1308075969219209
2200,0.07748270869255203
2201,1.2248456425666814
2202,0.5268204104900369
2203,0.6232395150661496
2204,0.08082033729553517
2205,0.5008102535009371
2206,0.3327822461128278
2207,0.39941743111610384
2208,0.018002099752425504
2209,0.29690733492374477
2210,0.0004851611852640936
2211,0.0644223525524148
2212,0.1803790707588213
2213,0.060252750515937814
2214,0.677458711624142
2215,0.23708840632438677
2216,0.44430066180229266
2217,0.0020074725151055794
2218,0.575004650115968
2219,0.1724470932483646
2220,0.26127969193458545
2221,0.5167287253141386
2222,0.06325931656360662
2223,0.3952236979007693
2224,0.27854710578918773
2225,0.4115432339906735
2226,0.18718980073929004
2227,0.032522006988525476
2228,0.07101444041728877
2229,0.15224549746513283
2230,0.9401958600282674
2231,0.6033994650840788
2232,0.174540933132171
2233,0.9203596779108025
2234,0.14916702508926338
2235,0.38096211504936406
2236,0.01075259923935512
2237,0.13370000147819505
2238,0.09104046344757233
2239,7.993605777301127e-15
2240,0.0009220061302188665
2241,0.37446215748786793
2242,0.18971858859062163
2243,0.023773602485658962
2244,0.19790452647209178
2245,0.16529261088371272
2246,0.020512610912322593
2247,0.051726286888120754
2248,0.12128897941112582
2249,0.39821693325042595
2250,0.914956258773806
2251,0.7763295743465437
2252,0.3123255403041829
2253,0.14943292927741902
2254,0.02804752588272441
2255,0.007209935545920754
2256,0.12006238031387362
2257,0.14437655782699643
2258,0.02304479682445315
2259,0.1423240380287112
2260,0.8045775307416925
2261,0.10695163011550601
2262,0.13474642467498477
2263,0.1939085375070584
2264,0.2199333364963545
2265,4.884981308350689e-15
2266,0.17381979727744934
2267,0.5707255092859258
2268,0.06645400881767127
2269,0.10165002727508199
2270,0.42213007128238633
2271,0.49930473148822463
2272,0.4614674626588826
2273,0.24194307732582088
2274,0.07099876976012975
2275,0.3230872843265544
2276,0.31747297000885055
2277,0.680317015647887
2278,0.37272278118133473
2279,0.1806277190446841
2280,1.0635576071739181
2281,0.13237404417991527
2282,1.231288813233375
2283,0.23533689808845493
2284,0.572562162041665
2285,0.4322150591611833
2286,0.34694184136390716
2287,0.3166934876441987
2288,0.06580688476562724
2289,0.289906290054321
2290,0.0015595978498459395
2291,0.19588815164565965
2292,0.5506917259693163
2293,0.01876770055293786
2294,0.1999312906265267
2295,0.26634378862380936
2296,0.2168731365203902
2297,0.5614645534753779
2298,0.754755321502685
2299,0.4434629664421088
2300,0.49099651932716426
2301,0.33410189092159204
2302,0.15542654669284794
2303,0.3788730120658874
2304,0.6308864903450004
2305,0.12684746170043582
2306,0.13613857078552805
2307,0.14533266735077044
2308,0.9097475860118904
2309,0.056069714903832946
2310,0.01760627079009902
2311,0.6003290354013429
2312,0.013460680246353718
2313,0.1751686840057367
2314,0.5757472062110911
2315,0.21809205150604083
2316,0.1750845327377295
2317,0.21851148819923427
2318,0.13263627791404442
2319,0.0354645035266854
2320,0.6768994333744058
2321,0.2469147357940651
2322,0.15876426923274956
2323,0.6773628888130196
2324,0.14241181290149663
2325,1.0345888173580176
2326,0.2507831658124928
2327,0.16376133930682935
2328,0.44501042938232693
2329,0.614905137538909
2330,0.30804087412357517
2331,0.31234672653675233
2332,0.40301101756096
2333,0.6464243946075467
2334,0.05651119828224105
2335,0.23106337416172007
2336,0.15867653381824465
2337,0.5861319111585632
2338,0.11443721199035561
2339,1.0631728005409236
2340,0.30082625007629193
2341,0.6440632147788996
2342,0.6929825047254576
2343,0.29460469937324785
2344,0.05316760826111011
2345,0.15586304402351359
2346,0.8568526188135142
2347,0.5486385343074782
2348,0.10813292980193889
2349,0.4481198965311046
2350,1.3794687499999987
2351,1.2662665157318123
2352,0.08206782472133867
2353,0.7539997742176063
2354,0.13242935764789876
2355,0.38762422871589486
2356,0.24702875185013262
2357,0.9638641221523301
2358,1.3406015901565553
2359,0.30707425069808547
2360,0.10386544346809568
2361,0.022510865926742563
2362,0.332660477638246
2363,0.028622479915618948
2364,0.5014618198871643
2365,0.12142470109462744
2366,0.6516540664434425
2367,0.030793613195421177
2368,0.5913038495779035
2369,0.08719217038154525
2370,0.37069635224342523
2371,0.6643898078203199
2372,0.4102730872631071
2373,0.45224883472919397
2374,0.9003781049251569
2375,0.2674449578523608
2376,0.92190463900566
2377,0.10842153167724566
2378,0.7964726562500006
2379,0.5470512684583657
2380,0.24212651276588293
2381,0.29428782963752753
2382,0.039928888559341846
2383,0.2983835382461524
2384,0.5584130824208258
2385,0.6706136802434903
2386,0.537063707113266
2387,0.011507534861568303
2388,0.1969756478071174
2389,0.41918467354774536
2390,0.2823490643501265
2391,0.012632025241846812
2392,0.008346998453141019
2393,0.059878801941871895
2394,0.562468955039978
2395,0.890639620780949
2396,0.6067297114133847
2397,0.3732350530624391
2398,0.43620731508731914
2399,0.2694194617271428
2400,0.02936850762367227
2401,0.7621223224401463
2402,0.3123806821107862
2403,0.5271952130794508
2404,0.16977136111259883
2405,0.10017437601089485
2406,0.5368597062826126
2407,0.4046543713808024
2408,0.2731759977340742
2409,0.006310334920883953
2410,0.24833709812164173
2411,0.25899737346172347
2412,0.5483355133533454
2413,0.5655606982707964
2414,0.08970357084274427
2415,0.13324936783313834
2416,0.13536253535747944
2417,0.34056645524502027
2418,0.34250181031226923
2419,0.1725598692894006
2420,0.2125735709667218
2421,0.8897393945455558
