,A_atomic_hfomo,A_atomic_hpomo,A_atomic_lfumo,A_atomic_lpumo,A_atomic_ea,A_atomic_ip,A_atomic_ea_by_half_charged_homo,A_atomic_ip_by_half_charged_homo,A_atomic_r_s_neg_1,A_atomic_r_val_neg_1,A_atomic_r_s_neg_05,A_atomic_r_s,A_atomic_r_val,A_atomic_r_s_05,A_atomic_r_val_05,A_atomic_r_s_1,A_atomic_r_d_1,A_atomic_r_val_1,A_X,A_atomic_ie_1,A_atomic_ie_2,A_atomic_ndval,A_atomic_nfunf,A_atomic_nfval,A_atomic_nunf,A_atomic_nval,A_atomic_phi,A_atomic_pol,B_atomic_hfomo,B_atomic_hpomo,B_atomic_lfumo,B_atomic_lpumo,B_atomic_ea,B_atomic_ip,B_atomic_ea_by_half_charged_homo,B_atomic_ip_by_half_charged_homo,B_atomic_r_s_neg_1,B_atomic_r_p_neg_1,B_atomic_r_val_neg_1,B_atomic_r_s_neg_05,B_atomic_r_d_neg_05,B_atomic_r_val_neg_05,B_atomic_r_s,B_atomic_r_d,B_atomic_r_val,B_atomic_r_s_05,B_atomic_r_d_05,B_atomic_r_val_05,B_atomic_r_s_1,B_atomic_r_d_1,B_atomic_r_val_1,B_X,B_atomic_ie_1,B_atomic_ie_2,B_atomic_ndunf,B_atomic_ndval,B_atomic_npunf,B_atomic_npval,B_atomic_nunf,B_atomic_nval,B_atomic_phi,B_atomic_pol,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char
36,-2.123489982505008,-2.123489982505008,-2.123489982505008,-2.123489982505008,-0.3444005771763447,3.992618027090578,-0.3481099971319941,3.9702199672901832,2.75175,2.75175,2.51995,2.35115,2.35115,2.24385,2.24385,0.66735,0.20805,0.75555,0.8200000000000001,4.177128,27.2895,0.0,0.0,0.0,1.0,1.0,2.1,47.27,-5.759149952551562,-3.2789299729855776,-3.2789299729855776,-3.2789299729855776,0.4737484960256682,7.382372439109225,0.5112999957875057,7.315779939726812,1.61495,0.88015,0.8802500000000001,1.53835,0.85955,0.85955,1.47405,0.84265,0.84265,1.4223500000000002,0.82845,0.82845,1.3818500000000002,0.81665,0.81665,1.5,7.54957,0.0,7.0,3.0,0.0,0.0,7.0,19.0,4.05,13.1,8.0,73.0,65.0,26.8,22.560000000000002,8.0,4.0,87.0,83.0,62.6,29.279999999999994,87.0,15.9994,180.94788,164.94848,62.882776,56.2600512,15.9994,54.8,3290.0,3235.2,753.3720000000001,1014.6512,54.8,1.0,16.0,15.0,10.8,6.24,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,220.0,154.0,117.6,61.92,66.0,0.82,3.44,2.62,2.528,1.0943999999999998,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,1.0,19.0,18.0,7.6,4.56,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.8,1.6799999999999997,2.0,9.105,90.7225,81.61749999999999,27.2315,25.3964,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,1.8,2.4,0.6,2.8,True,0.8202341305415322,0.17596166486398895
37,-3.942079967522024,-3.942079967522024,-0.935069992296153,-0.935069992296153,1.3744005986758032,6.388740337367709,1.3953099885043316,6.391409947342504,1.9962500000000003,2.07055,1.89425,1.80815,1.80815,1.73995,1.73995,1.6818500000000003,0.0,1.6818500000000003,1.0,6.11316,11.87172,0.0,0.0,0.0,0.0,2.0,2.55,25.7333333333,-4.762429960763331,-3.55338997072436,-3.55338997072436,-3.55338997072436,0.7799878335735743,7.4794458083788,0.8744399927956709,7.940329934581274,1.7509500000000002,0.55955,0.55955,1.6480500000000002,0.54055,0.54055,1.5416500000000002,0.52475,0.52475,1.47195,0.51685,0.51685,1.4704500000000005,0.52105,0.52105,1.54,6.82812,13.5755,8.0,2.0,0.0,0.0,8.0,4.0,3.8,14.6,8.0,22.0,14.0,13.2,6.24,8.0,7.0,87.0,80.0,62.2,29.76,87.0,15.9994,47.867,31.867599999999996,27.18864,13.427088000000001,15.9994,54.8,1941.0,1886.2,644.08,707.1360000000001,54.8,2.0,16.0,14.0,10.8,6.24,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,176.0,110.0,106.8,48.96,66.0,1.0,3.44,2.44,2.572,1.0416,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.8,2.0799999999999996,2.0,9.105,37.77,28.665000000000003,16.355,8.7,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,12.0,225.0,213.0,91.0,94.8,12.0,2.0,2.4,0.4,0.0,True,0.7742664595807831,0.16705768275181732
38,-8.68299992846257,-2.2182599817242177,-2.2182599817242177,-2.2182599817242177,0.4213267965101795,5.093764258043412,0.4494599962969925,5.036199958507796,1.17515,1.7342500000000003,1.16095,1.1461500000000002,1.54635,1.1317500000000005,1.47205,1.1182500000000002,0.49235,1.1182500000000002,1.78,5.78636,18.8703,10.0,0.0,0.0,5.0,13.0,3.9,9.65,-4.9067299595744736,-4.9067299595744736,-4.9067299595744736,-4.9067299595744736,-1.6736126861533072,8.358098431195685,-1.65503998636447,8.322429931433232,1.02045,0.44815,1.3336500000000002,1.0134500000000002,0.44815,0.44815,1.00615,0.44815,1.24965,0.99845,0.44805,1.2173500000000002,0.99065,0.44805,1.1907500000000002,2.05,8.60839,16.63,0.0,10.0,3.0,3.0,3.0,15.0,4.4,6.6,8.0,51.0,43.0,24.8,20.160000000000004,8.0,75.0,87.0,12.0,84.2,3.6799999999999984,87.0,15.9994,121.76,105.76060000000001,56.91524,49.099008,15.9994,54.8,903.78,848.98,299.58599999999996,293.7432,54.8,13.0,16.0,3.0,15.2,0.9600000000000002,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,142.0,76.0,95.8,35.760000000000005,66.0,1.78,3.44,1.66,2.83,0.732,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,3.2,0.96,4.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,9.2,3.84,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.8,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.8,0.96,2.0,9.105,31.56,22.455,16.627000000000002,9.0264,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,68.2,67.44000000000001,12.0,2.0,3.2,4.0,0.0,True,0.4978718936931531,0.10643729636528385
39,-2.3584199805694688,-2.3584199805694688,-2.3584199805694688,-2.3584199805694688,-7.773939136038727,-3.0077233752969903,2.1781999820542635,6.07905994991589,2.13695,0.42285,2.07105,1.93325,0.31375,1.8591500000000003,0.31355,1.81675,0.0,0.31375,1.2,5.67038,11.25,0.0,7.0,7.0,7.0,9.0,2.5,27.7,-5.356469955869159,-2.187909981974265,-2.187909981974265,-2.187909981974265,1.2615776897041928,6.030562050389042,1.3050599892478825,5.949019950987262,1.69755,0.98135,0.98135,1.61085,0.93655,0.93655,1.54465,0.90685,0.90685,1.4927500000000002,0.8843500000000001,0.8843500000000001,1.4547500000000002,0.86755,0.86755,1.3,6.82507,15.0,8.0,2.0,0.0,0.0,8.0,18.0,3.6,16.2,8.0,72.0,64.0,31.8,28.560000000000002,8.0,25.0,87.0,62.0,66.2,24.96,87.0,15.9994,178.49,162.4906,75.69044,71.629248,15.9994,54.8,2506.0,2451.2,753.08,837.936,54.8,3.0,16.0,13.0,11.0,6.0,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,198.0,132.0,114.2,57.84000000000001,66.0,1.185,3.44,2.255,2.561,1.0547999999999997,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,14.0,14.0,4.2,5.040000000000001,0.0,6.0,18.0,12.0,9.0,3.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,2.0,8.0,6.0,4.2,2.6399999999999997,2.0,9.105,36.46,27.355,17.195,9.708,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,2.0,2.4,0.4,4.2,True,0.7147530549426948,0.16767955268442047
40,-3.35827997233183,-3.35827997233183,-1.3349399890017073,-1.3349399890017073,1.4983806876590446,5.406739955395823,1.6443999864521308,5.413399955400124,2.51635,2.37265,2.39355,2.20615,2.20615,2.13935,2.13935,2.08965,0.0,2.08965,0.89,5.211664,10.00383,0.0,0.0,0.0,0.0,2.0,2.32,39.7,-1.845129984798358,-1.845129984798358,-1.7665499854457625,-1.845129984798358,0.9969753918058928,5.602414853864822,0.78892999350017,6.363579947571789,2.13775,1.3334500000000002,1.3334500000000002,2.15485,1.31455,1.31455,2.05375,1.23595,1.23995,1.98315,1.1770500000000002,1.98545,1.96955,1.1689500000000002,1.96955,1.12,5.5387,10.85,9.0,1.0,0.0,0.0,22.0,4.0,3.18,29.6,8.0,58.0,50.0,27.6,23.52,8.0,9.0,87.0,78.0,57.0,36.0,87.0,15.9994,140.116,124.11660000000002,65.08824,58.906608000000006,15.9994,54.8,1071.0,1016.2,447.08000000000004,470.73600000000005,54.8,2.0,16.0,14.0,10.6,6.480000000000001,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,215.0,149.0,123.4,68.88,66.0,0.89,3.44,2.55,2.466,1.1687999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.2,0.32,0.0,2.0,6.0,4.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,13.0,13.0,2.6,4.16,0.0,0.0,22.0,22.0,5.6,6.56,2.0,9.105,63.59,54.485,25.629,19.8288,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,2.0,2.4,0.2,0.2,True,0.8032113561415081,0.1856648683832734
41,-3.35827997233183,-3.35827997233183,-1.3349399890017073,-1.3349399890017073,1.4983806876590446,5.406739955395823,1.6443999864521308,5.413399955400124,2.51635,2.37265,2.39355,2.20615,2.20615,2.13935,2.13935,2.08965,0.0,2.08965,0.89,5.211664,10.00383,0.0,0.0,0.0,0.0,2.0,2.32,39.7,-11.283399907038415,-3.5790999705125395,-3.5790999705125395,-3.5790999705125395,-0.6688998944897034,6.747624044360574,-0.6409299947195111,6.701019944791692,1.08925,0.46915,1.5056500000000002,1.0801500000000002,0.46915,0.46915,1.0700500000000002,0.46915,1.3725500000000002,1.0592500000000002,0.46905,1.3271500000000005,1.04835,0.46895,1.29265,1.96,7.34392,14.6322,0.0,10.0,4.0,2.0,4.0,14.0,4.15,7.06,8.0,56.0,48.0,26.0,21.6,8.0,9.0,87.0,78.0,70.0,24.4,87.0,15.9994,137.327,121.3276,60.80703999999999,53.76916799999999,15.9994,54.8,1000.0,945.2,333.896,334.9152,54.8,2.0,16.0,14.0,12.8,4.319999999999999,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,215.0,149.0,110.4,53.279999999999994,66.0,0.89,3.44,2.55,2.634,0.9672000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,6.8,2.88,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,9.105,63.59,54.485,24.838,18.8796,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,81.2,83.04,12.0,2.0,2.8,2.0,0.0,True,0.8032113561415081,0.1569412803575394
42,-3.35827997233183,-3.35827997233183,-1.3349399890017073,-1.3349399890017073,1.4983806876590446,5.406739955395823,1.6443999864521308,5.413399955400124,2.51635,2.37265,2.39355,2.20615,2.20615,2.13935,2.13935,2.08965,0.0,2.08965,0.89,5.211664,10.00383,0.0,0.0,0.0,0.0,2.0,2.32,39.7,-4.762429960763331,-3.55338997072436,-3.55338997072436,-3.55338997072436,0.7799878335735743,7.4794458083788,0.8744399927956709,7.940329934581274,1.7509500000000002,0.55955,0.55955,1.6480500000000002,0.54055,0.54055,1.5416500000000002,0.52475,0.52475,1.47195,0.51685,0.51685,1.4704500000000005,0.52105,0.52105,1.54,6.82812,13.5755,8.0,2.0,0.0,0.0,8.0,4.0,3.8,14.6,8.0,56.0,48.0,20.4,14.88,8.0,9.0,87.0,78.0,62.6,29.279999999999994,87.0,15.9994,137.327,121.3276,46.638439999999996,36.766847999999996,15.9994,54.8,1941.0,1886.2,621.08,679.5360000000001,54.8,2.0,16.0,14.0,10.8,6.24,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,215.0,149.0,114.6,58.32000000000001,66.0,0.89,3.44,2.55,2.55,1.068,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.8,2.0799999999999996,2.0,9.105,63.59,54.485,21.519,16.8284,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,2.0,2.4,0.4,0.0,True,0.8032113561415081,0.17172834230667633
43,-12.747499894976,-3.3637199722870115,-3.3637199722870115,-3.3637199722870115,-0.5061433960531401,6.442776446960848,-0.4826099960238767,6.39928994727758,1.05495,1.5447500000000003,1.0494500000000002,1.0435500000000002,1.42345,1.0372500000000002,1.3764500000000002,1.03085,0.56675,1.33855,2.33,7.41663,15.03248,10.0,0.0,14.0,4.0,28.0,4.1,6.995,-5.356469955869159,-2.187909981974265,-2.187909981974265,-2.187909981974265,1.2615776897041928,6.030562050389042,1.3050599892478825,5.949019950987262,1.69755,0.98135,0.98135,1.61085,0.93655,0.93655,1.54465,0.90685,0.90685,1.4927500000000002,0.8843500000000001,0.8843500000000001,1.4547500000000002,0.86755,0.86755,1.3,6.82507,15.0,8.0,2.0,0.0,0.0,8.0,18.0,3.6,16.2,8.0,82.0,74.0,35.6,33.120000000000005,8.0,45.0,87.0,42.0,77.4,12.959999999999997,87.0,15.9994,207.2,191.20059999999998,86.73764,84.885888,15.9994,54.8,2506.0,2451.2,654.202,740.7192,54.8,4.0,16.0,12.0,13.2,3.6800000000000006,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,175.0,109.0,103.8,45.36,66.0,1.3,3.44,2.1399999999999997,2.79,0.7799999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.4,3.04,0.0,0.0,14.0,14.0,5.6,6.719999999999999,0.0,6.0,28.0,22.0,12.8,8.16,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.6,1.9200000000000004,2.0,9.105,28.11,19.005,15.525,7.703999999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,2.0,2.8,2.4,5.6,True,0.6817442582266291,0.12294034362227996
44,-2.2273099816496567,-2.2273099816496567,-2.2273099816496567,-2.2273099816496567,-0.347925887129317,4.162399025703636,-0.3497299971186473,4.147669965828211,2.59365,2.59365,2.38825,2.23685,2.23685,2.13415,2.13415,0.5699500000000001,0.0,0.6113500000000001,0.8200000000000001,4.3406633,31.63,0.0,0.0,0.0,1.0,1.0,2.25,43.23,-5.759149952551562,-3.2789299729855776,-3.2789299729855776,-3.2789299729855776,0.4737484960256682,7.382372439109225,0.5112999957875057,7.315779939726812,1.61495,0.88015,0.8802500000000001,1.53835,0.85955,0.85955,1.47405,0.84265,0.84265,1.4223500000000002,0.82845,0.82845,1.3818500000000002,0.81665,0.81665,1.5,7.54957,0.0,7.0,3.0,0.0,0.0,7.0,19.0,4.05,13.1,8.0,73.0,65.0,23.2,19.919999999999998,8.0,3.0,87.0,84.0,62.4,29.520000000000003,87.0,15.9994,180.94788,164.94848,53.608875999999995,50.9356016,15.9994,54.8,3290.0,3235.2,758.1859999999999,1012.7256000000001,54.8,1.0,16.0,15.0,10.8,6.24,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,203.0,137.0,114.2,57.84000000000001,66.0,0.82,3.44,2.62,2.528,1.0943999999999998,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,1.0,19.0,18.0,7.6,4.56,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.8,1.6799999999999997,2.0,9.105,73.1066666667,64.00166666669999,23.70833333334,19.759333333343996,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,1.8,2.4,0.6,2.8,True,0.8202341305415322,0.17596166486398895
45,-2.665759978037359,-2.665759978037359,-2.665759978037359,-2.665759978037359,-0.4969475689067794,4.962073789117701,-0.4904299959594493,4.9517099592038925,2.13215,2.13215,1.95145,1.80045,1.80045,1.6862500000000002,1.6862500000000002,0.32095,0.0,0.28665,0.93,5.139076,47.2864,0.0,0.0,0.0,1.0,1.0,2.7,24.11,-4.966219959084347,-4.334109964292169,-4.334109964292169,-4.334109964292169,-0.5117665957745332,7.220987540517275,-0.4593499962155108,7.633379937110171,1.7630500000000002,0.81215,0.81225,1.6623500000000002,0.79335,0.79335,1.57855,0.77725,0.77725,1.5450500000000005,0.7724500000000001,0.7724500000000001,1.5635500000000002,0.78035,0.78045,1.6,6.75885,14.0,6.0,4.0,0.0,0.0,7.0,5.0,4.05,15.7,8.0,41.0,33.0,15.2,10.319999999999999,8.0,2.0,87.0,85.0,62.0,30.0,87.0,15.9994,92.90638,76.90698,32.778869856,24.0510040576,15.9994,54.8,2750.0,2695.2,657.054,837.1784,54.8,1.0,16.0,15.0,10.8,6.24,16.0,2.0,5.0,3.0,2.8,0.96,2.0,66.0,166.0,100.0,105.6,47.519999999999996,66.0,0.93,3.44,2.51,2.5700000000000003,1.0439999999999998,3.44,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.8,1.52,6.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.8,1.6799999999999997,2.0,9.105,29.2433333333,20.1383333333,14.947666666660002,7.011199999992,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,1.6,2.4,0.8,0.0,True,0.792997622442975,0.16793122204481953
46,-4.223479965203628,-4.223479965203628,-4.223479965203628,-4.223479965203628,-1.2663014895804272,7.40907553898782,-1.25531998965768,7.365979939313225,1.48015,1.48015,1.4059500000000005,1.3480500000000002,1.3480500000000002,1.3039500000000002,1.3039500000000002,1.2689500000000002,0.54625,0.54635,1.93,7.57623,21.47746,10.0,0.0,0.0,1.0,11.0,4.35,6.99,-4.966219959084347,-4.334109964292169,-4.334109964292169,-4.334109964292169,-0.5117665957745332,7.220987540517275,-0.4593499962155108,7.633379937110171,1.7630500000000002,0.81215,0.81225,1.6623500000000002,0.79335,0.79335,1.57855,0.77725,0.77725,1.5450500000000005,0.7724500000000001,0.7724500000000001,1.5635500000000002,0.78035,0.78045,1.6,6.75885,14.0,6.0,4.0,0.0,0.0,7.0,5.0,4.05,15.7,8.0,47.0,39.0,22.4,17.28,8.0,47.0,87.0,40.0,74.6,14.88,87.0,15.9994,107.8682,91.86880000000001,49.754556,40.5061872,15.9994,54.8,2750.0,2695.2,829.866,930.0792000000001,54.8,5.0,16.0,11.0,12.8,3.84,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,164.0,98.0,101.4,42.480000000000004,66.0,1.6,3.44,1.8399999999999999,2.7700000000000005,0.8039999999999999,3.44,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.8,3.3599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,6.8,1.6799999999999997,6.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.8,1.6799999999999997,2.0,9.105,18.18,9.075,12.365,3.911999999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,1.6,2.4,2.8,0.0,True,0.5710436013209269,0.12173818567442174
