,formula,A1,A1_ratio,nA1,A2,A2_ratio,nA2,B1,B1_ratio,B2,B2_ratio,X,X_ratio,Ra,Rb,Rx,nA
11407,Nd1Nb0.1Ga0.9O3,Nd,1,3,Nd,0,3,Nb,0.1,Ga,0.9,O,3,1.27,0.6220000000000001,1.4,3
11408,Nd1Nb0.1Si0.9O3,Nd,1,3,Nd,0,3,Nb,0.1,Si,0.9,O,3,1.27,0.42400000000000004,1.4,3
11409,Nd1Ta0.9Nb0.1O3,Nd,1,3,Nd,0,3,Nb,0.1,Ta,0.9,O,3,1.27,0.6400000000000001,1.4,3
11410,Nd1Nb0.1Al0.9O3,Nd,1,3,Nd,0,3,Nb,0.1,Al,0.9,O,3,1.27,0.5455000000000001,1.4,3
11411,Nd1Nb0.1Sb0.9O3,Nd,1,3,Nd,0,3,Nb,0.1,Sb,0.9,O,3,1.27,0.6040000000000001,1.4,3
11412,Ce0.9Nd1Nb0.1O3,Nd,1,3,Nd,0,3,Nb,0.1,Ce,0.9,O,3,1.27,0.847,1.4,3
11413,Nd1Cr0.9In0.1O3,Nd,1,3,Nd,0,3,In,0.1,Cr,0.9,O,3,1.27,0.6335,1.4,3
11414,Nd1In0.1Co0.9O3,Nd,1,3,Nd,0,3,In,0.1,Co,0.9,O,3,1.27,0.629,1.4,3
11415,Nd1In0.1Fe0.9O3,Nd,1,3,Nd,0,3,In,0.1,Fe,0.9,O,3,1.27,0.6605000000000001,1.4,3
11416,Nd1Nb0.9In0.1O3,Nd,1,3,Nd,0,3,In,0.1,Nb,0.9,O,3,1.27,0.6560000000000001,1.4,3
11417,Nd1In0.1Sn0.9O3,Nd,1,3,Nd,0,3,In,0.1,Sn,0.9,O,3,1.27,0.7010000000000001,1.4,3
11418,Nd1Zr0.9In0.1O3,Nd,1,3,Nd,0,3,In,0.1,Zr,0.9,O,3,1.27,0.728,1.4,3
11419,Nd1Be0.9In0.1O3,Nd,1,3,Nd,0,3,In,0.1,Be,0.9,O,3,1.27,0.48500000000000004,1.4,3
11420,Nd1In0.1Ge0.9O3,Nd,1,3,Nd,0,3,In,0.1,Ge,0.9,O,3,1.27,0.557,1.4,3
11421,Nd1Hf0.9In0.1O3,Nd,1,3,Nd,0,3,In,0.1,Hf,0.9,O,3,1.27,0.7190000000000001,1.4,3
11422,Nd1Ti0.9In0.1O3,Nd,1,3,Nd,0,3,In,0.1,Ti,0.9,O,3,1.27,0.6245,1.4,3
11423,Nd1In0.1Ga0.9O3,Nd,1,3,Nd,0,3,In,0.1,Ga,0.9,O,3,1.27,0.6380000000000001,1.4,3
11424,Nd1In0.1Si0.9O3,Nd,1,3,Nd,0,3,In,0.1,Si,0.9,O,3,1.27,0.44000000000000006,1.4,3
11425,Nd1Ta0.9In0.1O3,Nd,1,3,Nd,0,3,In,0.1,Ta,0.9,O,3,1.27,0.6560000000000001,1.4,3
11426,Nd1Al0.9In0.1O3,Nd,1,3,Nd,0,3,In,0.1,Al,0.9,O,3,1.27,0.5615000000000001,1.4,3
11427,Nd1In0.1B0.9O3,Nd,1,3,Nd,0,3,In,0.1,B,0.9,O,3,1.27,0.32300000000000006,1.4,3
11428,Nd1In0.1Sb0.9O3,Nd,1,3,Nd,0,3,In,0.1,Sb,0.9,O,3,1.27,0.6200000000000001,1.4,3
11429,Ce0.9Nd1In0.1O3,Nd,1,3,Nd,0,3,In,0.1,Ce,0.9,O,3,1.27,0.863,1.4,3
11430,Nd1Er0.1Cr0.9O3,Nd,1,3,Nd,0,3,Er,0.1,Cr,0.9,O,3,1.27,0.6425,1.4,3
11431,Nd1Er0.1Co0.9O3,Nd,1,3,Nd,0,3,Er,0.1,Co,0.9,O,3,1.27,0.638,1.4,3
11432,Nd1Er0.1Fe0.9O3,Nd,1,3,Nd,0,3,Er,0.1,Fe,0.9,O,3,1.27,0.6695,1.4,3
11433,Nd1Er0.1Nb0.9O3,Nd,1,3,Nd,0,3,Er,0.1,Nb,0.9,O,3,1.27,0.665,1.4,3
11434,Nd1Er0.1In0.9O3,Nd,1,3,Nd,0,3,Er,0.1,In,0.9,O,3,1.27,0.809,1.4,3
11435,Nd1Er0.1Sn0.9O3,Nd,1,3,Nd,0,3,Er,0.1,Sn,0.9,O,3,1.27,0.71,1.4,3
11436,Nd1Er0.1Zr0.9O3,Nd,1,3,Nd,0,3,Er,0.1,Zr,0.9,O,3,1.27,0.737,1.4,3
11437,Nd1Er0.1Be0.9O3,Nd,1,3,Nd,0,3,Er,0.1,Be,0.9,O,3,1.27,0.49400000000000005,1.4,3
11438,Nd1Er0.1Ge0.9O3,Nd,1,3,Nd,0,3,Er,0.1,Ge,0.9,O,3,1.27,0.5660000000000001,1.4,3
11439,Nd1Er0.1Hf0.9O3,Nd,1,3,Nd,0,3,Er,0.1,Hf,0.9,O,3,1.27,0.728,1.4,3
11440,Nd1Er0.1Ti0.9O3,Nd,1,3,Nd,0,3,Er,0.1,Ti,0.9,O,3,1.27,0.6335,1.4,3
11441,Nd1Er0.1Ga0.9O3,Nd,1,3,Nd,0,3,Er,0.1,Ga,0.9,O,3,1.27,0.647,1.4,3
11442,Nd1Er0.1Si0.9O3,Nd,1,3,Nd,0,3,Er,0.1,Si,0.9,O,3,1.27,0.44900000000000007,1.4,3
11443,Nd1Er0.1Ta0.9O3,Nd,1,3,Nd,0,3,Er,0.1,Ta,0.9,O,3,1.27,0.665,1.4,3
11444,Nd1Er0.1Al0.9O3,Nd,1,3,Nd,0,3,Er,0.1,Al,0.9,O,3,1.27,0.5705,1.4,3
11445,Nd1Er0.1B0.9O3,Nd,1,3,Nd,0,3,Er,0.1,B,0.9,O,3,1.27,0.332,1.4,3
11446,Nd1Er0.1Sb0.9O3,Nd,1,3,Nd,0,3,Er,0.1,Sb,0.9,O,3,1.27,0.629,1.4,3
11447,Nd1Cr0.9Sn0.1O3,Nd,1,3,Nd,0,3,Sn,0.1,Cr,0.9,O,3,1.27,0.6224999999999999,1.4,3
11448,Nd1Co0.9Sn0.1O3,Nd,1,3,Nd,0,3,Sn,0.1,Co,0.9,O,3,1.27,0.618,1.4,3
11449,Nd1Fe0.9Sn0.1O3,Nd,1,3,Nd,0,3,Sn,0.1,Fe,0.9,O,3,1.27,0.6495,1.4,3
11450,Nd1Nb0.9Sn0.1O3,Nd,1,3,Nd,0,3,Sn,0.1,Nb,0.9,O,3,1.27,0.645,1.4,3
11451,Nd1In0.9Sn0.1O3,Nd,1,3,Nd,0,3,Sn,0.1,In,0.9,O,3,1.27,0.789,1.4,3
11452,Nd1Zr0.9Sn0.1O3,Nd,1,3,Nd,0,3,Sn,0.1,Zr,0.9,O,3,1.27,0.717,1.4,3
11453,Nd1Be0.9Sn0.1O3,Nd,1,3,Nd,0,3,Sn,0.1,Be,0.9,O,3,1.27,0.47400000000000003,1.4,3
11454,Nd1Sn0.1Ge0.9O3,Nd,1,3,Nd,0,3,Sn,0.1,Ge,0.9,O,3,1.27,0.546,1.4,3
11455,Nd1Hf0.9Sn0.1O3,Nd,1,3,Nd,0,3,Sn,0.1,Hf,0.9,O,3,1.27,0.708,1.4,3
11456,Nd1Ti0.9Sn0.1O3,Nd,1,3,Nd,0,3,Sn,0.1,Ti,0.9,O,3,1.27,0.6134999999999999,1.4,3
11457,Nd1Ga0.9Sn0.1O3,Nd,1,3,Nd,0,3,Sn,0.1,Ga,0.9,O,3,1.27,0.627,1.4,3
11458,Nd1Si0.9Sn0.1O3,Nd,1,3,Nd,0,3,Sn,0.1,Si,0.9,O,3,1.27,0.42900000000000005,1.4,3
11459,Nd1Ta0.9Sn0.1O3,Nd,1,3,Nd,0,3,Sn,0.1,Ta,0.9,O,3,1.27,0.645,1.4,3
11460,Nd1Al0.9Sn0.1O3,Nd,1,3,Nd,0,3,Sn,0.1,Al,0.9,O,3,1.27,0.5505,1.4,3
11461,Nd1Sn0.1Sb0.9O3,Nd,1,3,Nd,0,3,Sn,0.1,Sb,0.9,O,3,1.27,0.609,1.4,3
11462,Ce0.9Nd1Sn0.1O3,Nd,1,3,Nd,0,3,Sn,0.1,Ce,0.9,O,3,1.27,0.852,1.4,3
11463,Nd1Zr0.1Cr0.9O3,Nd,1,3,Nd,0,3,Zr,0.1,Cr,0.9,O,3,1.27,0.6255,1.4,3
11464,Nd1Zr0.1Co0.9O3,Nd,1,3,Nd,0,3,Zr,0.1,Co,0.9,O,3,1.27,0.621,1.4,3
11465,Nd1Zr0.1Fe0.9O3,Nd,1,3,Nd,0,3,Zr,0.1,Fe,0.9,O,3,1.27,0.6525,1.4,3
11466,Nd1Zr0.1Nb0.9O3,Nd,1,3,Nd,0,3,Zr,0.1,Nb,0.9,O,3,1.27,0.648,1.4,3
11467,Nd1Zr0.1In0.9O3,Nd,1,3,Nd,0,3,Zr,0.1,In,0.9,O,3,1.27,0.792,1.4,3
11468,Nd1Zr0.1Sn0.9O3,Nd,1,3,Nd,0,3,Zr,0.1,Sn,0.9,O,3,1.27,0.693,1.4,3
11469,Nd1Zr0.1Be0.9O3,Nd,1,3,Nd,0,3,Zr,0.1,Be,0.9,O,3,1.27,0.47700000000000004,1.4,3
11470,Nd1Zr0.1Ge0.9O3,Nd,1,3,Nd,0,3,Zr,0.1,Ge,0.9,O,3,1.27,0.549,1.4,3
11471,Nd1Hf0.9Zr0.1O3,Nd,1,3,Nd,0,3,Zr,0.1,Hf,0.9,O,3,1.27,0.711,1.4,3
11472,Nd1Zr0.1Ti0.9O3,Nd,1,3,Nd,0,3,Zr,0.1,Ti,0.9,O,3,1.27,0.6164999999999999,1.4,3
11473,Nd1Zr0.1Ga0.9O3,Nd,1,3,Nd,0,3,Zr,0.1,Ga,0.9,O,3,1.27,0.63,1.4,3
11474,Nd1Zr0.1Si0.9O3,Nd,1,3,Nd,0,3,Zr,0.1,Si,0.9,O,3,1.27,0.43200000000000005,1.4,3
11475,Nd1Zr0.1Ta0.9O3,Nd,1,3,Nd,0,3,Zr,0.1,Ta,0.9,O,3,1.27,0.648,1.4,3
11476,Nd1Zr0.1Al0.9O3,Nd,1,3,Nd,0,3,Zr,0.1,Al,0.9,O,3,1.27,0.5535,1.4,3
11477,Nd1Zr0.1B0.9O3,Nd,1,3,Nd,0,3,Zr,0.1,B,0.9,O,3,1.27,0.315,1.4,3
11478,Nd1Zr0.1Sb0.9O3,Nd,1,3,Nd,0,3,Zr,0.1,Sb,0.9,O,3,1.27,0.612,1.4,3
11479,Ce0.9Nd1Zr0.1O3,Nd,1,3,Nd,0,3,Zr,0.1,Ce,0.9,O,3,1.27,0.855,1.4,3
11480,Nd1Be0.1Cr0.9O3,Nd,1,3,Nd,0,3,Be,0.1,Cr,0.9,O,3,1.27,0.5985,1.4,3
11481,Nd1Be0.1Co0.9O3,Nd,1,3,Nd,0,3,Be,0.1,Co,0.9,O,3,1.27,0.5940000000000001,1.4,3
11482,Nd1Be0.1Fe0.9O3,Nd,1,3,Nd,0,3,Be,0.1,Fe,0.9,O,3,1.27,0.6255000000000001,1.4,3
11483,Nd1Be0.1Nb0.9O3,Nd,1,3,Nd,0,3,Be,0.1,Nb,0.9,O,3,1.27,0.6210000000000001,1.4,3
11484,Nd1Be0.1In0.9O3,Nd,1,3,Nd,0,3,Be,0.1,In,0.9,O,3,1.27,0.7650000000000001,1.4,3
11485,Nd1Er0.9Be0.1O3,Nd,1,3,Nd,0,3,Be,0.1,Er,0.9,O,3,1.27,0.8460000000000001,1.4,3
11486,Nd1Be0.1Sn0.9O3,Nd,1,3,Nd,0,3,Be,0.1,Sn,0.9,O,3,1.27,0.666,1.4,3
11487,Nd1Zr0.9Be0.1O3,Nd,1,3,Nd,0,3,Be,0.1,Zr,0.9,O,3,1.27,0.6930000000000001,1.4,3
11488,Nd1Be0.1Ge0.9O3,Nd,1,3,Nd,0,3,Be,0.1,Ge,0.9,O,3,1.27,0.522,1.4,3
11489,Nd1Hf0.9Be0.1O3,Nd,1,3,Nd,0,3,Be,0.1,Hf,0.9,O,3,1.27,0.684,1.4,3
11490,Nd1Ti0.9Be0.1O3,Nd,1,3,Nd,0,3,Be,0.1,Ti,0.9,O,3,1.27,0.5895,1.4,3
11491,Nd1Be0.1Ga0.9O3,Nd,1,3,Nd,0,3,Be,0.1,Ga,0.9,O,3,1.27,0.6030000000000001,1.4,3
11492,Nd1Be0.1Si0.9O3,Nd,1,3,Nd,0,3,Be,0.1,Si,0.9,O,3,1.27,0.405,1.4,3
11493,Nd1Ta0.9Be0.1O3,Nd,1,3,Nd,0,3,Be,0.1,Ta,0.9,O,3,1.27,0.6210000000000001,1.4,3
11494,Nd1Be0.1Al0.9O3,Nd,1,3,Nd,0,3,Be,0.1,Al,0.9,O,3,1.27,0.5265000000000001,1.4,3
11495,Nd1Be0.1Sb0.9O3,Nd,1,3,Nd,0,3,Be,0.1,Sb,0.9,O,3,1.27,0.5850000000000001,1.4,3
11496,Ce0.9Nd1Be0.1O3,Nd,1,3,Nd,0,3,Be,0.1,Ce,0.9,O,3,1.27,0.8280000000000001,1.4,3
11497,Nd1Cr0.9Ge0.1O3,Nd,1,3,Nd,0,3,Ge,0.1,Cr,0.9,O,3,1.27,0.6065,1.4,3
11498,Nd1Co0.9Ge0.1O3,Nd,1,3,Nd,0,3,Ge,0.1,Co,0.9,O,3,1.27,0.6020000000000001,1.4,3
11499,Nd1Fe0.9Ge0.1O3,Nd,1,3,Nd,0,3,Ge,0.1,Fe,0.9,O,3,1.27,0.6335000000000001,1.4,3
11500,Nd1Nb0.9Ge0.1O3,Nd,1,3,Nd,0,3,Ge,0.1,Nb,0.9,O,3,1.27,0.6290000000000001,1.4,3
11501,Nd1In0.9Ge0.1O3,Nd,1,3,Nd,0,3,Ge,0.1,In,0.9,O,3,1.27,0.7730000000000001,1.4,3
11502,Nd1Er0.9Ge0.1O3,Nd,1,3,Nd,0,3,Ge,0.1,Er,0.9,O,3,1.27,0.8540000000000001,1.4,3
11503,Nd1Sn0.9Ge0.1O3,Nd,1,3,Nd,0,3,Ge,0.1,Sn,0.9,O,3,1.27,0.674,1.4,3
11504,Nd1Zr0.9Ge0.1O3,Nd,1,3,Nd,0,3,Ge,0.1,Zr,0.9,O,3,1.27,0.7010000000000001,1.4,3
11505,Nd1Be0.9Ge0.1O3,Nd,1,3,Nd,0,3,Ge,0.1,Be,0.9,O,3,1.27,0.458,1.4,3
11506,Nd1Hf0.9Ge0.1O3,Nd,1,3,Nd,0,3,Ge,0.1,Hf,0.9,O,3,1.27,0.6920000000000001,1.4,3
11507,Nd1Ti0.9Ge0.1O3,Nd,1,3,Nd,0,3,Ge,0.1,Ti,0.9,O,3,1.27,0.5975,1.4,3
11508,Nd1Ga0.9Ge0.1O3,Nd,1,3,Nd,0,3,Ge,0.1,Ga,0.9,O,3,1.27,0.6110000000000001,1.4,3
11509,Nd1Si0.9Ge0.1O3,Nd,1,3,Nd,0,3,Ge,0.1,Si,0.9,O,3,1.27,0.41300000000000003,1.4,3
11510,Nd1Ta0.9Ge0.1O3,Nd,1,3,Nd,0,3,Ge,0.1,Ta,0.9,O,3,1.27,0.6290000000000001,1.4,3
11511,Nd1Al0.9Ge0.1O3,Nd,1,3,Nd,0,3,Ge,0.1,Al,0.9,O,3,1.27,0.5345000000000001,1.4,3
11512,Nd1Ge0.1Sb0.9O3,Nd,1,3,Nd,0,3,Ge,0.1,Sb,0.9,O,3,1.27,0.5930000000000001,1.4,3
11513,Ce0.9Nd1Ge0.1O3,Nd,1,3,Nd,0,3,Ge,0.1,Ce,0.9,O,3,1.27,0.8360000000000001,1.4,3
11514,Nd1Hf0.1Cr0.9O3,Nd,1,3,Nd,0,3,Hf,0.1,Cr,0.9,O,3,1.27,0.6244999999999999,1.4,3
11515,Nd1Hf0.1Co0.9O3,Nd,1,3,Nd,0,3,Hf,0.1,Co,0.9,O,3,1.27,0.62,1.4,3
11516,Nd1Hf0.1Fe0.9O3,Nd,1,3,Nd,0,3,Hf,0.1,Fe,0.9,O,3,1.27,0.6515,1.4,3
11517,Nd1Hf0.1Nb0.9O3,Nd,1,3,Nd,0,3,Hf,0.1,Nb,0.9,O,3,1.27,0.647,1.4,3
11518,Nd1Hf0.1In0.9O3,Nd,1,3,Nd,0,3,Hf,0.1,In,0.9,O,3,1.27,0.791,1.4,3
11519,Nd1Hf0.1Sn0.9O3,Nd,1,3,Nd,0,3,Hf,0.1,Sn,0.9,O,3,1.27,0.692,1.4,3
11520,Nd1Hf0.1Zr0.9O3,Nd,1,3,Nd,0,3,Hf,0.1,Zr,0.9,O,3,1.27,0.719,1.4,3
11521,Nd1Hf0.1Be0.9O3,Nd,1,3,Nd,0,3,Hf,0.1,Be,0.9,O,3,1.27,0.47600000000000003,1.4,3
11522,Nd1Hf0.1Ge0.9O3,Nd,1,3,Nd,0,3,Hf,0.1,Ge,0.9,O,3,1.27,0.548,1.4,3
11523,Nd1Hf0.1Ti0.9O3,Nd,1,3,Nd,0,3,Hf,0.1,Ti,0.9,O,3,1.27,0.6154999999999999,1.4,3
11524,Nd1Hf0.1Ga0.9O3,Nd,1,3,Nd,0,3,Hf,0.1,Ga,0.9,O,3,1.27,0.629,1.4,3
11525,Nd1Hf0.1Si0.9O3,Nd,1,3,Nd,0,3,Hf,0.1,Si,0.9,O,3,1.27,0.43100000000000005,1.4,3
11526,Nd1Hf0.1Ta0.9O3,Nd,1,3,Nd,0,3,Hf,0.1,Ta,0.9,O,3,1.27,0.647,1.4,3
11527,Nd1Hf0.1Al0.9O3,Nd,1,3,Nd,0,3,Hf,0.1,Al,0.9,O,3,1.27,0.5525,1.4,3
11528,Nd1Hf0.1B0.9O3,Nd,1,3,Nd,0,3,Hf,0.1,B,0.9,O,3,1.27,0.314,1.4,3
11529,Nd1Hf0.1Sb0.9O3,Nd,1,3,Nd,0,3,Hf,0.1,Sb,0.9,O,3,1.27,0.611,1.4,3
11530,Ce0.9Nd1Hf0.1O3,Nd,1,3,Nd,0,3,Hf,0.1,Ce,0.9,O,3,1.27,0.854,1.4,3
11531,Nd1Ti0.1Cr0.9O3,Nd,1,3,Nd,0,3,Ti,0.1,Cr,0.9,O,3,1.27,0.614,1.4,3
11532,Nd1Ti0.1Co0.9O3,Nd,1,3,Nd,0,3,Ti,0.1,Co,0.9,O,3,1.27,0.6095,1.4,3
11533,Nd1Ti0.1Fe0.9O3,Nd,1,3,Nd,0,3,Ti,0.1,Fe,0.9,O,3,1.27,0.641,1.4,3
11534,Nd1Ti0.1Nb0.9O3,Nd,1,3,Nd,0,3,Ti,0.1,Nb,0.9,O,3,1.27,0.6365000000000001,1.4,3
11535,Nd1Ti0.1In0.9O3,Nd,1,3,Nd,0,3,Ti,0.1,In,0.9,O,3,1.27,0.7805000000000001,1.4,3
11536,Nd1Er0.9Ti0.1O3,Nd,1,3,Nd,0,3,Ti,0.1,Er,0.9,O,3,1.27,0.8615,1.4,3
11537,Nd1Ti0.1Sn0.9O3,Nd,1,3,Nd,0,3,Ti,0.1,Sn,0.9,O,3,1.27,0.6815,1.4,3
11538,Nd1Zr0.9Ti0.1O3,Nd,1,3,Nd,0,3,Ti,0.1,Zr,0.9,O,3,1.27,0.7085,1.4,3
11539,Nd1Ti0.1Be0.9O3,Nd,1,3,Nd,0,3,Ti,0.1,Be,0.9,O,3,1.27,0.4655,1.4,3
11540,Nd1Ti0.1Ge0.9O3,Nd,1,3,Nd,0,3,Ti,0.1,Ge,0.9,O,3,1.27,0.5375000000000001,1.4,3
11541,Nd1Hf0.9Ti0.1O3,Nd,1,3,Nd,0,3,Ti,0.1,Hf,0.9,O,3,1.27,0.6995,1.4,3
11542,Nd1Ti0.1Ga0.9O3,Nd,1,3,Nd,0,3,Ti,0.1,Ga,0.9,O,3,1.27,0.6185,1.4,3
11543,Nd1Ti0.1Si0.9O3,Nd,1,3,Nd,0,3,Ti,0.1,Si,0.9,O,3,1.27,0.42050000000000004,1.4,3
11544,Nd1Ta0.9Ti0.1O3,Nd,1,3,Nd,0,3,Ti,0.1,Ta,0.9,O,3,1.27,0.6365000000000001,1.4,3
11545,Nd1Ti0.1Al0.9O3,Nd,1,3,Nd,0,3,Ti,0.1,Al,0.9,O,3,1.27,0.542,1.4,3
11546,Nd1Ti0.1Sb0.9O3,Nd,1,3,Nd,0,3,Ti,0.1,Sb,0.9,O,3,1.27,0.6005,1.4,3
11547,Ce0.9Nd1Ti0.1O3,Nd,1,3,Nd,0,3,Ti,0.1,Ce,0.9,O,3,1.27,0.8435,1.4,3
11548,Nd1Cr0.9Ga0.1O3,Nd,1,3,Nd,0,3,Ga,0.1,Cr,0.9,O,3,1.27,0.6154999999999999,1.4,3
11549,Nd1Ga0.1Co0.9O3,Nd,1,3,Nd,0,3,Ga,0.1,Co,0.9,O,3,1.27,0.611,1.4,3
11550,Nd1Ga0.1Fe0.9O3,Nd,1,3,Nd,0,3,Ga,0.1,Fe,0.9,O,3,1.27,0.6425000000000001,1.4,3
11551,Nd1Nb0.9Ga0.1O3,Nd,1,3,Nd,0,3,Ga,0.1,Nb,0.9,O,3,1.27,0.6380000000000001,1.4,3
11552,Nd1In0.9Ga0.1O3,Nd,1,3,Nd,0,3,Ga,0.1,In,0.9,O,3,1.27,0.782,1.4,3
11553,Nd1Er0.9Ga0.1O3,Nd,1,3,Nd,0,3,Ga,0.1,Er,0.9,O,3,1.27,0.863,1.4,3
11554,Nd1Ga0.1Sn0.9O3,Nd,1,3,Nd,0,3,Ga,0.1,Sn,0.9,O,3,1.27,0.683,1.4,3
11555,Nd1Zr0.9Ga0.1O3,Nd,1,3,Nd,0,3,Ga,0.1,Zr,0.9,O,3,1.27,0.71,1.4,3
11556,Nd1Be0.9Ga0.1O3,Nd,1,3,Nd,0,3,Ga,0.1,Be,0.9,O,3,1.27,0.467,1.4,3
11557,Nd1Ga0.1Ge0.9O3,Nd,1,3,Nd,0,3,Ga,0.1,Ge,0.9,O,3,1.27,0.539,1.4,3
11558,Nd1Hf0.9Ga0.1O3,Nd,1,3,Nd,0,3,Ga,0.1,Hf,0.9,O,3,1.27,0.7010000000000001,1.4,3
11559,Nd1Ti0.9Ga0.1O3,Nd,1,3,Nd,0,3,Ga,0.1,Ti,0.9,O,3,1.27,0.6065,1.4,3
11560,Nd1Ga0.1Si0.9O3,Nd,1,3,Nd,0,3,Ga,0.1,Si,0.9,O,3,1.27,0.42200000000000004,1.4,3
11561,Nd1Ta0.9Ga0.1O3,Nd,1,3,Nd,0,3,Ga,0.1,Ta,0.9,O,3,1.27,0.6380000000000001,1.4,3
11562,Nd1Al0.9Ga0.1O3,Nd,1,3,Nd,0,3,Ga,0.1,Al,0.9,O,3,1.27,0.5435000000000001,1.4,3
11563,Nd1Ga0.1Sb0.9O3,Nd,1,3,Nd,0,3,Ga,0.1,Sb,0.9,O,3,1.27,0.6020000000000001,1.4,3
11564,Ce0.9Nd1Ga0.1O3,Nd,1,3,Nd,0,3,Ga,0.1,Ce,0.9,O,3,1.27,0.845,1.4,3
11565,Nd1Cr0.9Si0.1O3,Nd,1,3,Nd,0,3,Si,0.1,Cr,0.9,O,3,1.27,0.5935,1.4,3
11566,Nd1Co0.9Si0.1O3,Nd,1,3,Nd,0,3,Si,0.1,Co,0.9,O,3,1.27,0.5890000000000001,1.4,3
11567,Nd1Fe0.9Si0.1O3,Nd,1,3,Nd,0,3,Si,0.1,Fe,0.9,O,3,1.27,0.6205,1.4,3
11568,Nd1Nb0.9Si0.1O3,Nd,1,3,Nd,0,3,Si,0.1,Nb,0.9,O,3,1.27,0.6160000000000001,1.4,3
11569,Nd1In0.9Si0.1O3,Nd,1,3,Nd,0,3,Si,0.1,In,0.9,O,3,1.27,0.7600000000000001,1.4,3
11570,Nd1Er0.9Si0.1O3,Nd,1,3,Nd,0,3,Si,0.1,Er,0.9,O,3,1.27,0.8410000000000001,1.4,3
11571,Nd1Si0.1Sn0.9O3,Nd,1,3,Nd,0,3,Si,0.1,Sn,0.9,O,3,1.27,0.661,1.4,3
11572,Nd1Zr0.9Si0.1O3,Nd,1,3,Nd,0,3,Si,0.1,Zr,0.9,O,3,1.27,0.6880000000000001,1.4,3
11573,Nd1Be0.9Si0.1O3,Nd,1,3,Nd,0,3,Si,0.1,Be,0.9,O,3,1.27,0.44500000000000006,1.4,3
11574,Nd1Si0.1Ge0.9O3,Nd,1,3,Nd,0,3,Si,0.1,Ge,0.9,O,3,1.27,0.517,1.4,3
11575,Nd1Hf0.9Si0.1O3,Nd,1,3,Nd,0,3,Si,0.1,Hf,0.9,O,3,1.27,0.679,1.4,3
11576,Nd1Ti0.9Si0.1O3,Nd,1,3,Nd,0,3,Si,0.1,Ti,0.9,O,3,1.27,0.5845,1.4,3
11577,Nd1Ga0.9Si0.1O3,Nd,1,3,Nd,0,3,Si,0.1,Ga,0.9,O,3,1.27,0.5980000000000001,1.4,3
11578,Nd1Ta0.9Si0.1O3,Nd,1,3,Nd,0,3,Si,0.1,Ta,0.9,O,3,1.27,0.6160000000000001,1.4,3
11579,Nd1Al0.9Si0.1O3,Nd,1,3,Nd,0,3,Si,0.1,Al,0.9,O,3,1.27,0.5215000000000001,1.4,3
11580,Nd1Si0.1Sb0.9O3,Nd,1,3,Nd,0,3,Si,0.1,Sb,0.9,O,3,1.27,0.5800000000000001,1.4,3
11581,Ce0.9Nd1Si0.1O3,Nd,1,3,Nd,0,3,Si,0.1,Ce,0.9,O,3,1.27,0.8230000000000001,1.4,3
11582,Nd1Ta0.1Cr0.9O3,Nd,1,3,Nd,0,3,Ta,0.1,Cr,0.9,O,3,1.27,0.6174999999999999,1.4,3
11583,Nd1Ta0.1Co0.9O3,Nd,1,3,Nd,0,3,Ta,0.1,Co,0.9,O,3,1.27,0.613,1.4,3
11584,Nd1Ta0.1Fe0.9O3,Nd,1,3,Nd,0,3,Ta,0.1,Fe,0.9,O,3,1.27,0.6445000000000001,1.4,3
11585,Nd1Ta0.1Nb0.9O3,Nd,1,3,Nd,0,3,Ta,0.1,Nb,0.9,O,3,1.27,0.6400000000000001,1.4,3
11586,Nd1Ta0.1In0.9O3,Nd,1,3,Nd,0,3,Ta,0.1,In,0.9,O,3,1.27,0.784,1.4,3
11587,Nd1Er0.9Ta0.1O3,Nd,1,3,Nd,0,3,Ta,0.1,Er,0.9,O,3,1.27,0.865,1.4,3
11588,Nd1Ta0.1Sn0.9O3,Nd,1,3,Nd,0,3,Ta,0.1,Sn,0.9,O,3,1.27,0.685,1.4,3
11589,Nd1Zr0.9Ta0.1O3,Nd,1,3,Nd,0,3,Ta,0.1,Zr,0.9,O,3,1.27,0.712,1.4,3
11590,Nd1Ta0.1Be0.9O3,Nd,1,3,Nd,0,3,Ta,0.1,Be,0.9,O,3,1.27,0.46900000000000003,1.4,3
11591,Nd1Ta0.1Ge0.9O3,Nd,1,3,Nd,0,3,Ta,0.1,Ge,0.9,O,3,1.27,0.541,1.4,3
11592,Nd1Hf0.9Ta0.1O3,Nd,1,3,Nd,0,3,Ta,0.1,Hf,0.9,O,3,1.27,0.7030000000000001,1.4,3
11593,Nd1Ta0.1Ti0.9O3,Nd,1,3,Nd,0,3,Ta,0.1,Ti,0.9,O,3,1.27,0.6085,1.4,3
11594,Nd1Ta0.1Ga0.9O3,Nd,1,3,Nd,0,3,Ta,0.1,Ga,0.9,O,3,1.27,0.6220000000000001,1.4,3
11595,Nd1Ta0.1Si0.9O3,Nd,1,3,Nd,0,3,Ta,0.1,Si,0.9,O,3,1.27,0.42400000000000004,1.4,3
11596,Nd1Ta0.1Al0.9O3,Nd,1,3,Nd,0,3,Ta,0.1,Al,0.9,O,3,1.27,0.5455000000000001,1.4,3
11597,Nd1Ta0.1Sb0.9O3,Nd,1,3,Nd,0,3,Ta,0.1,Sb,0.9,O,3,1.27,0.6040000000000001,1.4,3
